company_id,name,patent_id
526f8219-bc6d-4f75-8c2e-1d0585a0957f,"Acalvio Technologies, Inc.",10348763
1195e555-a381-4b91-8731-4e05fc67dd1c,"SPRINT COMMUNICATIONS COMPANY, L.P.",8558893
e0f00197-b95f-425a-b083-3cc0f938b184,Panduit Corp.,9793664
2b896931-cfa4-42a9-b1ea-c460da318b71,SINOFAME GLOBAL LIMITED,9981180
3df07d78-1779-4a25-b93c-8e7f9d48ae63,Mitsubishi Metal Corporation,5004378
aa56afeb-9454-4ce2-afe9-2fbf4e1289c4,XIAMEN UNIVERSITY,9533035
0c565fb0-6a6a-4836-a167-a40b2327b131,"NINTENDO CO., LTD.",8758133
25572179-c0dc-4397-8890-bfd3f162a1a3,Persimmon Technologies Corporation,11691268
0c9ebedb-c3a1-4084-8fad-b280b75833cf,GlobalFoundries Inc.,8426262
7803b827-aa80-4dc0-a487-522dd5b51bcc,"St. Louis Medical Devices, Inc.",12036019
3cc8c568-163a-43db-8801-425cedf3ece4,"Kason Industries, Inc.",D395590
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,5773362
0f88ed73-b175-4091-9180-a481a0e9b9e4,SMS Schloemann-Siemag Aktiengesellschaft,5085067
978e0feb-6423-4a01-bb82-13f01b85bab4,NEC Electronics Corporation,7443239
7c274ded-9ea3-4bc6-a0c4-8de09e1650e6,UOP LLC,4370919
3ddb14ba-a3c2-40bf-b430-8c39047a7205,Kia Motors Corporation,9260027
8ab402a0-baac-483c-b51d-c76d465b7078,Mobil Oil Corporation,4037656
77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD.",6133058
95956a5f-9793-44db-9b74-9c2fb91c8af9,"LSIS CO., LTD.",9117605
3587916c-faae-4b3f-a6d7-af0bb02235cc,Mannesmann AG,6130183
87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,5575983
3c3dab00-f48e-438d-a379-91971f84c379,"SHENZHEN GOODIX TECHNOLOGY CO., LTD.",10969864
fdf798cb-8fb8-419f-b141-e7fde1150ac1,"SUMITOMO WIRING SYSTEMS, LTD.",11081256
0358cd99-b46b-4391-a906-e17049fa299f,OSRAM GmbH,9923129
96951188-973b-47d1-a7fc-1993ee2e8b2b,Vibrachoc,4566677
3dcb579f-be8b-42df-9458-46dfbfbe37c1,Interlego AG,D317634
906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,D1033480
92b1eaa2-c084-49d7-8050-12872ca65201,REALTEK SEMICONDUCTOR CORP.,11901866
209492cf-dfe3-494d-ae27-041c98ef84cd,SEIKO INSTRUMENTS INC.,6188266
1195e555-a381-4b91-8731-4e05fc67dd1c,"SPRINT COMMUNICATIONS COMPANY, L.P.",9258748
93da2099-698d-4776-8717-e613ccd65024,"Proxpro, Inc.",7424541
cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated,5314340
bdcc4e9e-662e-4d11-bc1a-7beddcb4e431,U.S. Philips Corporation,4527017
09e4e357-2a9c-4d5c-b5b0-a04971553c8c,"CLEVELAND RANGE, LLC",5639497
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,8477201
e90fd9ea-6069-444e-b013-1e5dabef5237,Korea Telecom,6027255
308e2cb3-23f3-4659-ac99-e76bf5691319,Tolco Corporation,5069245
6c440ce5-7e65-49b8-8144-884198ca55cb,Total Walther Feuerschutz GmbH,5806603
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",8728704
e84310dc-1429-4b86-bf0a-00ff7a215f56,Hunter Douglas International N.V.,6158563
2b541236-b993-4b49-8d24-face1629da72,AISIN SEIKI KABUSHIKI KAISHA,4370074
63e61fea-c8ad-4b10-8d92-b6c43f340ba2,Acer Incorporated,10735172
77eb1e85-3fe8-42c9-a8af-908d6a937515,GE PRECISION HEALTHCARE LLC,D1092740
74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION,4765532
b47f0bf6-8897-49bb-a54e-ed50c308256e,NOK CORPORATION,6951899
87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,10103091
1febdf00-5ab0-4677-9e05-411e3430750b,"Signal Pharmaceuticals, LLC",10040770
28bcd129-e6cb-42c4-801a-ebe19fda2b1d,"KOBE STEEL, LTD.",4321796
75afe400-30fa-474c-8145-8a62264f10a2,Macpac Wilderness Equipment Limited,6276584
5e8e41c7-0cbd-4859-8d10-a492adabd3f0,"Disney Enterprises, Inc.",10069730
39c965d2-eb9b-4508-af25-f6a8d1819f04,W. Schlafhorst AG & Co.,5794867
1c4f96b9-d666-4136-b6bf-b104abe9840c,E.R. SQUIBB & SONS. INC.,4207337
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,5424869
f77f5297-06be-4d3b-ae57-53fc28ee208a,BlackBerry Limited,8984187
ad84488c-ea03-47f3-b6c4-4971e4f8f2a5,"YUNNAN HUAPU QUANTUM MATERIAL CO., LTD",12460290
6ff6299e-ea33-4033-81fe-c7e919ac4f9c,NV BEKAERT SA,11072205
328434ce-a701-4c29-8aef-e9a7d3722319,"MURATA MANUFACTURING CO., LTD.",5751093
347faccc-e123-4f14-9c99-e6f90327a9a6,"NGK INSULATORS, LTD.",5915761
894028c0-88d7-45ec-9b71-0b4d3ee6c0d7,CAMBRIDGE SILICON RADIO LIMITED,8649469
b1c7339d-b42d-49a3-8679-55c4d9881063,"Endgame, Inc.",11151247
99854384-67b2-4199-842f-a7943c5ef77e,PIERBURG GMBH,4865522
60890101-3425-40ea-9d43-5efc8dd18efc,"National Institutes of Health, Office of Technology Transfer",5317009
092a3735-145a-44e0-94cc-8f97562a8b5e,ZEON CORPORATION,12215825
71a10c30-469b-432b-bcc7-c4ee39dc49b1,TECHNOCOM CORPORATION,7142873
b3804baf-e3cf-42e1-a84f-ace2870c16f2,BURTON INC.,5915718
4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation,6317848
5873779c-7594-400b-8dd8-ace9d32e05ed,"SMITH INTERNATIONAL, INC.",4545241
28ad961a-474a-434c-8b38-a177aad410aa,"VIA Technologies, Inc.",6717885
609ee142-a2e8-4a24-b320-79a383f164ca,"Transmission TSP, S.A. de C.V.",6223874
3022a3bf-0a86-42b2-a643-0c3b7bbb8432,Akzo N.V.,4834930
ec41fe54-1536-43f1-9539-51ef50d30942,CANON FINETECH INC.,9586429
87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,10823042
cb5367eb-ebac-459a-b013-d92860572522,"Nissan Motor Co., Ltd.",6569055
4592bcdb-e86f-4602-af85-b1456087eea7,"Universal Innovation Council, LLC",11166074
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",7330674
b60c5c40-c606-4da6-a7f4-4fb756844aa9,Callaway Golf Company,D509869
a0f1d60a-73a6-4240-9a9f-ed92e25e2001,"Pantalimentos, Cia. LTDA",D398480
5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD.",4407917
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,5223990
b342e0d2-e498-471d-af28-5d6ca216035f,MATERION CORPORATION,8008224
8c799f24-eca5-4200-885b-19dc4c2dc8c3,"CENTRAL MOTOR WHEEL CO., LTD.",7509739
99854384-67b2-4199-842f-a7943c5ef77e,PIERBURG GMBH,9033310
2c58702f-7dd2-4455-82b0-d6eefbc72165,ALBERT EINSTEIN COLLEGE OF MEDICINE OF YESHIVA UNIVERSITY,6270776
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,12169379
5f7defa7-8233-41c4-b71c-1fed95343dea,"ALPS ELECTRIC CO., LTD.",4760477
5bb0f20c-736c-456e-8847-00b852fc2281,"Hokuetsu Kogyo Co., Ltd.",4036567
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",10775512
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,8627095
0d463191-c5a9-497d-8037-4d6a85a6c5b2,NOVARTIS AG,8012204
888bf4c5-50be-47f3-a7bd-2e3134c6cc30,"FISHER-ROSEMOUNT SYSTEMS, INC.",7684167
20562d13-a63e-4da5-9e62-7d8d22eac830,Baker Hughes Holdings LLC,6035952
47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,8391304
8a385fab-afaa-443e-85ff-e5e8d657dc3c,Henkel Limited,H1712
0ed3b5da-e166-4ce8-bb57-768914cc7e2e,"Halliburton Energy Services, Inc.",9250349
c11f9502-11c5-4803-ba26-380406367c55,"Sangamo Weston, Inc.",4215425
e8452869-02eb-41da-b217-d8825c994af1,"Ingenia Polymers, Inc.",8361361
1bfb11f7-adbc-450b-9bb8-e82ec7a55fdf,Asahi Techno Glass Corporation,7132164
04286cbe-09f8-4678-a777-007563e32936,General Motors LLC,5029630
fab0bf32-ba86-4a40-9d7a-033ab4511e28,Kabushiki Kaisha Daini Seikosha,D244482
2a055c29-5907-4c2b-9c07-c90415c2ab4b,"ELPIDA MEMORY, INC.",7567474
1cad3022-29d3-4c30-b58a-111ac21f2763,"ASAHI KASEI KOGYO CO., LTD.",4737526
75dacef3-ef13-4ae9-8ccc-da8ac5ea4916,YANADOO CORP,11567218
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,8411988
e7fdeb93-7095-45fd-8e3c-4382e09dc5fb,"Rhythm Watch Co., Ltd.",4712926
9febc68b-fe54-413e-80b2-f9740588afcf,Data Products Corporation,5313232
6d034668-07ac-44af-9c6f-b989bdcbc50a,"Convenience Technologies, Inc.",5617840
4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba,7812383
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,6018596
73047e4e-8e65-40e8-942c-7027d8b57796,"Advanced Cardiovascular Systems, Inc.",7331933
ba42e4c6-8e72-4962-ad8f-6188331d3f02,"Kenet, Inc.",7786767
67c9606b-94c0-4992-93e2-8f2b69aafd0c,RCA Corporation,4183045
779af556-dae5-423d-8e5e-1dfecf5e8f0e,"The Rockport Company, LLC",D394145
0aca2d81-6f9c-4154-a3e5-11c57ed63614,Responsible Recycling Limited,5915815
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",6080616
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,6480916
e2c0faec-6d87-4f3d-a7cb-71a7de8605fc,Donnelly Corporation,4973844
d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P.",10632749
c06ba574-659c-4e4c-9b79-79805823580d,"Navigant Consulting, Inc.",9514112
f741e949-7acf-4841-a3b7-271285173981,SOUTH DAKOTA BOARD OF REGENTS,11111586
e1a15f66-c41b-47fa-8abc-2fd8bbdbb258,KOGANEI CORPORATION,10221868
7ad5b5da-9d38-4a74-977b-8c9cda658656,AVISION INC.,7382503
55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,6738878
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,5311303
ae6c65e6-1e90-40d3-9cd7-30cd33cd2b93,"Foxconn Technology Group Co., Ltd.",D613268
d5375c57-936a-444e-8416-487f19e59870,E.G.O. Elektro-Geraetebau GmbH,7569798
671a6888-14cd-4529-8630-f3298a8c486d,Maplebear Inc.,11282126
ffdd1299-2755-4739-a068-2c6f7fdf41e0,"University of Central Florida Research Foundation, Inc.",RE41938
c835b9d2-3d1e-4896-84ac-bb26f2826bbc,Rohm and Haas Company,5631209
5a90d82e-7b65-4144-8483-0094cf09c4e0,"Beijing Bytedance Network Technology Co., Ltd.",11783111
5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,5696748
9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION,11580193
40ef4238-349d-4b3d-b4d4-3fa28b66272a,LUCENT TECHNOLOGIES INC.,5559313
4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba,5761321
98353c41-6341-4701-8b7b-2613a8b66e0a,"AIDA ENGINEERING, LTD.",12400378
f38332f2-6358-46c2-881d-a3baa4ddfd17,"When, Inc.",8612876
18a59dfa-9ded-4372-85f2-464484f5a9e7,SNAMPROGETTI S.p.A.,4177859
dd99c22d-6ce3-41bc-8361-8d6b46d0bf55,OliX Pharmaceuticals. Inc.,10829761
53cc491d-015e-4686-aabc-3e7e4f41e492,Abbott Laboratories,5655539
501dff99-7132-492f-a528-a015dd73464c,KYOCERA Corporation,7250123
1e5ab9a8-7f53-4512-97aa-65f9e592173a,Westinghouse Electric Company LLC,5305288
1afa7426-deaa-484f-9a13-7ba6e9c6bf59,"Clean Diesel Technologies, Inc.",9012353
c58c97de-e4f6-4dc4-b108-509125b88a7b,C.R.F. SOCIETA' CONSORTILE PER AZIONI,9234574
d09e5901-b20f-4aa3-93d1-cb809fc6d43f,Shin Caterpillar Mitsubishi Ltd.,6694860
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,7311204
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",11837394
0e03f189-ed27-4b5d-86d0-d7d5e6e55398,The Kitasato Institute,4985244
ba888a29-4e8d-4695-9507-7ba19ca6b62f,"CHENGDU BOE OPTOELECTRONICS TECHNOLOGY CO., LTD.",12045409
a955568b-9dbe-4c13-9c23-a1d7fcc8911d,RHONE-POULENC CHIMIE,5073435
36458b25-d7f7-408e-8780-ab04c1421521,"Advanced Robotic Technologies, Inc.",5957263
75e61832-3707-4be5-a7d5-3b08574dc674,IDEAL Industries Lighting LLC,10546843
abf6f9cc-8d5e-49b0-a757-8d0f9b10a89f,"Asana BioSciences, LLC",11434278
5f83d790-2a6a-421e-8d6c-6da6e6869187,Milwaukee Electric Tool Corporation,10950074
f70304ca-0531-462c-ba68-1dcfc2e6df5a,AGROPUR COOPERATIVE,6881428
7c3cd8d0-ccb0-441d-b9d3-c09271bf2a14,"ADATA TECHNOLOGY CO., LTD.",9121897
df0afe6f-f647-4204-aa97-ea7aef1ca6c9,Yoshida Kogyo K.K.,4793031
ad4f3dbc-b22a-4aa8-a67f-57fd25f70336,Gunnar LLLP,12110780
cab5836e-c328-4213-a7b0-ab530b6e3432,"ROYAL GROUP, INC.",D727537
d7be4447-4923-4e6a-be22-de517bc6f026,"NTT DOCOMO, INC.",8428035
eeaf14bc-9923-4128-986e-17708f0fa886,Kawneer Company Inc.,5469683
e2199ed7-edca-4773-82ae-06c5c9677797,"DP Technologies, Inc.",10610146
88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",11646313
3e0fba4d-6b56-42a0-a974-3117903cdeb7,Bayer Aktiengesellschaft,4363926
88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",10468409
f80c81ab-1b75-42cb-b37d-224e89a7c7cc,Power Transformations LLC,11276954
681bb272-dacd-4789-b8d1-1c43e9ed8fbf,3M INNOVATIVE PROPERTIES COMPANY,12269339
e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc.",8582350
bdd4f678-1138-4d55-84f7-bdfae7bfa612,"Ramot University Authority for Applied Research and Industrial Development, Ltd.",5434071
29818e53-32ea-4e2f-a50a-a8089441ad6c,Alarm.com Incorporated,10311710
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",11627383
cc750681-c1c9-44ee-bcf6-6a406757eff3,LSI Logic Corporation,5111279
88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",12080771
8cafea38-8117-423d-8ba4-03ec74e93c11,"ZHUHAI COSMX BATTERY CO., LTD.",12418051
dfe035ee-2d3f-4286-8940-eb9c7a3f3f11,"ASAHI GLASS CO., LTD.",7900477
1dc93394-d216-4d4d-a25e-8d6e18117e8f,"LG INNOTEK CO., LTD.",10502923
d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",11182484
7e54a669-49a0-4138-9ee5-d8d0b44eac80,"HEFEI BOE OPTOELECTRONICS TECHNOLOGY CO., LTD.",10332470
4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba,8908618
b4ec4fdd-ad18-4e9c-b28c-a5ff1b10959e,Brunswick Corporation,10281928
bc70915d-1b14-467d-b678-f0daf1dffacc,"BEIJING BOE SPECIAL DISPLAY TECHNOLOGY CO., LTD.",10490145
4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation,8687239
5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD.",11292254
2eb8d37d-6925-4712-a1ec-3ce9cc3f1970,"Automated Components, Inc.",4124424
4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD.",4720864
d58bf8da-3b16-4754-bf2a-c81c0ce7964c,Societe Francaise Hoechst of Tour Roussel-Hoechst,4918139
da5426d2-7a1c-4d65-85f8-ceb3c99d578f,TDK CORPORATION,4677745
b078411c-5bb7-4950-a8a3-4c8a20b2bd17,Sandoz AG,4429133
a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),6061343
17b756b2-5243-4284-9053-957d4df02f9a,DEERE & COMPANY,5190207
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,9368544
c70fdc3e-b2f9-47ce-a56f-b82dd3d517d2,ITT Corporation,5344114
7cf2d872-7724-49cd-81aa-d231c9283a40,Schlumberger Technology Corporation,10989015
7f7f1d2f-d858-4e97-8723-87f06ac28989,"CISCO TECHNOLOGY, INC.",7710991
2f99f1e8-6c16-41b0-9611-907ab4383a9d,Bayerische Motoren Werke Aktiengesellschaft,D621318
a2522567-2cde-4df4-b8fb-a9954a482f2b,Metzeler Automotive Profile,7117635
f35df0cb-2500-4f08-985a-5df1424754c1,Rhone-Poulenc Rorer Pharmaceuticals Inc.,5015663
d7191cdd-1380-4b0d-b36d-5282b32ab28c,"HITACHI MAXELL, LTD.",7327266
c0dd0b4d-fbbe-4965-b458-304bb690d1e8,Arm Limited,12430032
f87b3887-b912-4d42-ab61-141a0821ebb8,Lyon-Shaw Incorporated,D284819
57ff286b-1342-4928-a86b-ed44c1c912f0,Space Age Plastics,4571791
6cccfcb4-1761-4afb-bd37-def24a3d1228,Industrial Technology Research Institute,7610769
1793e6d5-4993-47ff-954b-e6120f86a9b3,Panaya Ltd.,8954934
0276feee-c989-4a65-998e-7099a0e80785,NSK LTD.,9227651
1661bb34-4e7a-483b-8d59-7746745cc8dc,UNIVERSITY OF MARYLAND,6694856
589307e9-0de2-4991-906b-1eec027000bb,"KCI Licensing, Inc.",10238779
3be930fe-fe9a-46d1-a46e-4d9f1dfb1fe9,"NetApp, Inc.",10353870
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,4797873
ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc.",9712453
8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",11066019
c6619ede-53f3-4c24-a4ba-f378c25cb995,"Maxim Integrated Products, Inc.",9040408
d62b3fa1-471b-4a70-8c75-26b8db18ec68,"ADP, Inc.",10552029
86bb53bf-a4f6-40fc-83d4-71a71c088b96,The AES Corporation,10272567
817a371a-6491-469d-a2d6-84b8a361c2c9,University of Basel,12041864
2c8ca8bb-0a58-4383-aa4a-2bca097577dd,"SILICON WORKS CO., LTD.",11527193
41003b1e-35d5-4763-8471-eddc857b0b59,JitterLabs LLC,11592480
4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD.",7640393
47b2aabd-0c46-41f8-a686-945e6fbb7d08,"KURARAY CO., LTD.",5675435
5eaceda6-d637-4578-bbba-a40f5560b683,KONINKLIJKE PHILIPS ELECTRONICS NV,6417753
64da7b54-2b89-4d03-9449-53b9b3677a23,"Sensormatic Electronics, LLC",10902524
55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,6731843
1e5ab9a8-7f53-4512-97aa-65f9e592173a,Westinghouse Electric Company LLC,4012609
cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated,8542545
8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",12043206
d741637e-71a6-4101-a7db-0c2ba20a2958,The Boeing Company,11919657
26b81058-930d-4c30-a957-5d1995a3dd8c,Kuziba B.V.,8771045
e466006d-7c93-4f3b-b9ac-3bd3407f48a4,University Court of the University of Dundee,6020149
d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE,4320171
96894fa9-c693-4fd7-9390-932724da588d,Ceramiques et Composites S.A.,5166102
d821474f-b489-475f-ba46-c3a19f01193d,"SEMINIS VEGETABLE SEEDS, INC.",8664483
51f6a89d-a324-4837-b00b-853c61c72f16,Truth Div. of SPX Corporation,5199216
461735da-1e01-4148-8ee3-7e610c5dca9b,Hoechst GmbH,4806691
012b5f98-d8e2-4114-b5df-1b3abf8a54cf,Nanjing University of Posts and Telecommunications,12074443
dfe035ee-2d3f-4286-8940-eb9c7a3f3f11,"ASAHI GLASS CO., LTD.",5763064
eccb287b-572d-41ec-82e7-3dd2d7755899,EBS Group Limited,7363269
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",8218480
c3178cc4-8179-4f32-9927-ec4dfb08fb21,Dart Industries Inc.,5139453
3e0fba4d-6b56-42a0-a974-3117903cdeb7,Bayer Aktiengesellschaft,5128437
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",7194256
97779eec-f263-4d63-a5b9-8f9605c558af,"Tokyo Shobundo & Co., Ltd.",4234646
986da9d7-511b-4305-8dcb-160563689df3,"SOUTHPAC TRUST INTERNATIONAL, INC.",D391893
f235bfaa-854d-469a-9e95-82bb12c28df5,Webasto-Werk W. Baier GmbH & Co.,4530658
33c356e7-f50d-4e6a-b927-aca98488e47d,"Standard Knitting Mills, Inc.",4392315
db1ca3f2-f3ed-4e1c-b67a-9f8e2f804682,Computervision Corporation,5850535
5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,6618381
a8fd3500-dbf0-4445-a810-ea9a275afdbd,"TORAY INDUSTRIES, INC.",4908115
ac4c5d35-af06-4253-b2f8-d6b680a38398,Igus Spritzgubteile Fur Die Industrie GmbH,6425238
bd8bd618-aae4-42d7-9429-21611ea4c325,Mannesmann Rexroth AG,5391002
93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",12222725
35809cc5-f4df-454a-ba4d-0a50558ee422,Scimat Limited,6537695
c3621e35-3f2a-4bd3-8423-15fd71682a1b,University of Tennessee Research Foundation,10927251
69ae7c5e-8acc-4d53-827b-824966e49310,"OMEGA PATENTS, L.L.C.",9527478
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,5386234
c28aa9d8-1c5f-434e-95d9-375e8fb76afb,Berrett Pty Ltd,5807473
3210962c-a2a4-4a01-90ce-7fe893d50a35,Fujikura Ltd.,9057813
f48c8eab-622e-44ed-b511-cd31ffd1fa08,Delphi Technologies,7595085
64320918-7938-4b1b-9d0f-872d0447bd3b,Agere Systems Guardian Corporation,6249016
efdf07d0-caf6-4b05-bd7c-33ef238ffc4f,Bell'O International Corp.,D561749
c334db1d-f90c-47ca-a286-292357004fa5,PIERRE FABRE MEDICAMENT,9469601
7f7f1d2f-d858-4e97-8723-87f06ac28989,"CISCO TECHNOLOGY, INC.",9698864
9f2055dd-b565-4e99-aec1-8f17e2d95c63,N.R. SPUNTECH INDUSTRIES LTD.,D693129
ff927c6f-3b0e-4938-b756-2ce18f2f5ca6,Sasib Corporation of America,6692423
d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P.",6721875
222264bc-5220-40eb-8a6e-a2d1088af14f,SHIMANO INC.,9156524
4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba,7453090
a7225843-3c86-4542-8d54-f2741e93579e,Biotronik Mess -und Therapiegeraede GmbH & Co. Ingenieurbuero Berlin,6339724
96abc00f-1a32-4c48-8bf1-c4322cb20d42,WARNER-LAMBERT COMPANY LLC,6300501
d9ac560e-c534-44e0-bfd0-39b5d2aaf66f,Endress+Hauser Wetzer GmbH+Co. KG,11221257
1088bd5c-56a9-4ad1-88b8-a158cc1f919b,Medtronic Vascular Galway,9744036
f33a9571-8d4e-4d08-9217-64dd21837b86,"SUMITOMO METAL INDUSTRIES, LTD.",6210806
8feac11d-d815-4ff5-a9ac-17e76b908f10,GENTEX CORPORATION,D800618
5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,4701617
e1486dcb-d5bb-48b4-a332-32062ba8e9fe,STMICROELECTRONICS S.r.l.,9536743
2257f29c-147e-418b-b491-c636015e69f5,"Sonic IP, LLC",9369687
51cea45b-9759-4ea4-b132-d1182a7121ca,Corning Glass Works,D253681
c0b4f9c0-2c06-4b65-8db4-202da2502c95,"Cengage Learning, Inc.",12307919
624e3e5c-1c12-495b-9319-4e392ed741fe,Nintendo of America Inc.,10360278
29f6d4dd-0b9a-456f-827a-a97c115bfd85,DRAGERWERK AKTIEGESELLSCHAFT,4290792
19404fb4-eed8-4b2a-bf68-e8bf788ab1de,"GLOBAL WIN TECHNOLOGY CO., LTD.",5335722
9d6634ed-909a-4cf0-8c03-e7cc3a5b0961,Hansa Metallwerke AG,D433859
ce185c67-f99d-438b-995b-84d4b2955fa1,Zipfrac LLC,11591882
9b3b5b5b-cbeb-40f4-ba8d-cf0bcb7e61e1,ENVEC Mess- und Regeltechnik GmbH + Co.,5836063
5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD.",4508334
77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD.",6188308
1cacc286-cb9d-4329-815e-102ff912b470,Wisig Networks Private Limited,12407555
b6629440-4d57-43d7-8f97-3171ed709c6b,Kusch + Co. GmbH & Co. KG,10772431
479d0970-5711-4877-87eb-1503cdf9e401,Chesebrough-Pond's Co.,5061483
74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION,4839794
d7be4447-4923-4e6a-be22-de517bc6f026,"NTT DOCOMO, INC.",7363496
12565247-eead-4dc3-955d-e57e06b4e4cf,"World Class Pistols, Inc.",D362709
f46b8a20-8370-400b-af37-f9866977c7e3,"Conopco, Inc.",11918678
86a9d953-f231-4468-acea-12f4d372e219,"Frito-Lay North America, Inc.",D842090
6cb61b89-8042-4dcf-87d5-2018afe3521c,Ergoline GmbH & Co. KG,D410287
b80d5d3a-9449-4501-8916-87b901fd38be,Circle Media Labs Inc.,9900236
b76a43d7-f23b-4677-aaf2-a53b51b76065,Magnegas Corporation,7780924
55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,10412754
877b4262-7552-45e3-adc3-c484b3095cf3,SEIKO EPSON CORPORATION,6795145
9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION,6541909
